ASPM : City Pair Analysis : All Flights Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
From 4/1/2024 To 6/28/2024 Days Omitted ; Departure=DFW : Use Flight Plan,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Departure,Arrival,Date,Departure Hour,Flight Count,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,EDCT,EDCT>0,Gate Departure Delay,Taxi Out Delay,Average Taxi Out Time,Airport Departure Delay,Airborne Delay,Taxi In Delay,Block Delay,Gate Arrival Delay
DFW,ABI,6/6/24,8,1,100,100,100,0,0,0,6.6,18,0,0,1.6,0,0
DFW,ABI,6/6/24,12,1,100,0,100,0,0,0,17.6,29,16,0,2.6,1,0
DFW,ABI,6/6/24,16,1,100,100,100,0,0,0,7.6,19,6,0,3.6,1,0
DFW,ABI,6/6/24,18,1,0,0,0,0,0,28,5.6,17,34,0,1.6,0,27
DFW,ABI,6/6/24,20,1,100,100,100,0,0,0,3.6,15,2,0,0,0,0
DFW,ABI,6/7/24,6,1,0,0,0,0,0,31,5.6,17,37,0,0.6,4,34
DFW,ABI,6/7/24,8,1,100,100,100,0,0,0,19.6,31,14,0,0.6,0,0
DFW,ABI,6/7/24,12,1,100,0,100,0,0,0,16.6,28,15,0,0.6,0,0
DFW,ABI,6/7/24,16,1,100,100,100,0,0,0,0,11,0,0,0.6,0,0
DFW,ABI,6/7/24,18,1,100,0,0,0,0,3,20.6,32,24,0,0.6,15,18
DFW,ABI,6/7/24,20,1,100,0,100,0,0,6,10.6,22,17,0,0,7,13
DFW,ABI,6/10/24,8,1,100,100,100,0,0,0,22.6,34,13,0,0,2,0
DFW,ABI,6/10/24,12,1,100,0,100,0,0,7,9.6,21,17,0,0,0,0
DFW,ABI,6/10/24,16,1,100,100,100,0,0,0,3.6,15,0,0,0,0,0
DFW,ABI,6/10/24,18,1,100,100,100,0,0,0,0.6,12,0,0,0,0,0
DFW,ABI,6/10/24,20,1,100,100,100,0,0,0,4.6,16,5,0,6.6,5,5
DFW,ABI,6/11/24,6,1,0,0,0,0,0,41,4.6,16,46,0,0,1,43
DFW,ABI,6/11/24,8,2,100,50,0,0,0,1,12.6,24,14,31,0,36,38
DFW,ABI,6/11/24,12,1,100,100,0,0,0,0,0,8,0,7,0,15,15
DFW,ABI,6/11/24,16,1,100,100,100,0,0,0,1.6,13,0,0,0,0,0
DFW,ABI,6/11/24,18,1,0,0,0,0,0,33,0.6,12,34,0,0,0,28
DFW,ABI,6/12/24,6,1,0,0,0,0,0,40,4.6,16,45,0,0,0,40
DFW,ABI,6/12/24,8,1,100,0,100,0,0,0,24.6,36,20,1,0,3,0
DFW,ABI,6/12/24,12,1,100,100,100,0,0,0,10.6,22,8,0,0,0,0
DFW,ABI,6/12/24,16,1,100,100,100,0,0,6,0,10,5,0,0,0,0
DFW,ABI,6/12/24,18,1,0,0,0,0,0,35,11.6,23,47,0,1.6,6,41
DFW,ABI,6/12/24,20,1,100,100,100,0,0,0,1.6,13,0,0,0,0,0
DFW,ABI,6/13/24,6,1,0,0,0,0,0,44,9.6,21,54,0,0,3,48
DFW,ABI,6/13/24,8,1,100,100,100,0,0,0,8.6,20,3,0,0.6,0,0
DFW,ABI,6/13/24,12,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DFW,ABI,6/13/24,16,1,100,0,100,0,0,13,5.6,17,19,0,0,0,8
DFW,ABI,6/13/24,18,1,0,0,0,0,0,50,7.6,19,58,0,1.6,2,52
DFW,ABI,6/13/24,20,1,100,0,100,0,0,6,9.6,21,16,0,0,5,11
DFW,ABI,6/14/24,6,1,0,0,0,0,0,51,4.6,16,56,0,0.6,0,52
DFW,ABI,6/14/24,8,1,100,0,100,0,0,12,14.6,26,27,0,0.6,0,3
DFW,ABI,6/14/24,12,1,100,100,100,0,0,0,7.6,19,6,0,1.6,0,0
DFW,ABI,6/14/24,16,1,100,100,100,0,0,0,2.6,14,1,0,0.6,0,0
DFW,ABI,6/14/24,18,1,100,100,100,0,0,0,0.6,12,0,0,0,0,0
DFW,ABI,6/14/24,20,2,100,100,100,0,0,0,3.3,11,3.5,0,1.1,1.5,1.5
DFW,ABI,6/17/24,8,1,100,100,100,0,0,0,9.6,21,4,0,0,0,0
DFW,ABI,6/17/24,12,1,100,100,100,0,0,0,15.6,27,0,0,2.6,3,0
DFW,ABI,6/17/24,16,1,100,100,100,0,0,8,2.6,14,11,0,0,0,2
DFW,ABI,6/17/24,18,1,100,100,100,0,0,0,5.6,17,2,0,1.6,2,0
DFW,ABI,6/17/24,20,1,100,100,100,0,0,0,1.6,13,1,0,0,0,0
DFW,ABI,6/18/24,6,2,0,0,0,0,0,25,4.6,16,30,0,0.6,5,30
DFW,ABI,6/18/24,8,1,100,100,100,0,0,0,14.6,26,14,0,1.6,0,0
DFW,ABI,6/18/24,12,1,100,100,100,0,0,0,5.6,17,4,1,0,0,0
DFW,ABI,6/18/24,16,1,0,0,0,0,0,95,0,10,94,0,2.6,0,89
DFW,ABI,6/18/24,18,1,100,0,0,0,0,2,67.6,79,70,0,1.6,64,66
DFW,ABI,6/19/24,6,2,0,0,0,0,0,38,6.6,18,45,0,1.6,0.5,38
DFW,ABI,6/19/24,8,1,100,0,100,0,0,5,20.6,32,26,0,0.6,0,4
DFW,ABI,6/19/24,12,1,100,100,100,0,0,2,5.6,17,8,0,0,0,0
DFW,ABI,6/19/24,16,1,100,100,100,0,0,0,0,9,0,0,0,0,0
DFW,ABI,6/19/24,18,1,100,100,100,0,0,0,0,9,0,0,0.6,0,0
DFW,ABI,6/19/24,20,1,100,100,100,0,0,0,1.6,13,2,0,0.6,0,0
DFW,ABI,6/20/24,6,1,0,0,0,0,0,45,5.6,17,51,0,0,2,47
DFW,ABI,6/20/24,8,1,100,100,100,0,0,0,18.6,30,12,0,0,0,0
DFW,ABI,6/20/24,12,1,100,100,100,0,0,0,0.6,12,0,0,0,0,0
DFW,ABI,6/20/24,16,1,100,100,100,0,0,3,3.6,15,7,0,0,0,0
DFW,ABI,6/20/24,18,1,100,0,0,0,0,0,19.6,31,20,0,0.6,15,15
DFW,ABI,6/20/24,20,1,100,100,100,0,0,0,3.6,15,1,0,2.6,1,0
DFW,ABI,6/21/24,6,1,0,0,0,0,0,80,7.6,19,88,0,0,3,83
DFW,ABI,6/21/24,8,1,100,0,100,0,0,0,21.6,33,15,0,0,0,0
DFW,ABI,6/21/24,12,1,0,0,0,0,0,57,13.6,25,71,0,0,0,51
DFW,ABI,6/21/24,16,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DFW,ABI,6/21/24,18,1,100,0,100,0,0,3,11.6,23,15,0,1.6,8,11
DFW,ABI,6/21/24,20,1,0,0,0,0,0,51,0.6,12,52,0,0,0,44
DFW,ABI,6/24/24,8,1,100,0,100,0,0,0,21.6,33,15,0,0,1,0
DFW,ABI,6/24/24,12,1,0,0,0,0,0,54,6.6,18,61,0,0,0,40
DFW,ABI,6/24/24,16,1,100,100,100,0,0,0,0.6,12,0,0,0,0,0
DFW,ABI,6/24/24,18,1,0,0,0,0,0,15,27.6,39,43,0,0,23,38
DFW,ABI,6/24/24,20,1,100,100,100,0,0,0,5.6,17,4,0,1.6,2,0
DFW,ABI,6/25/24,6,1,0,0,0,0,0,40,5.6,17,46,0,0,11,50
DFW,ABI,6/25/24,8,1,100,100,100,0,0,0,6.6,18,2,0,0,0,0
DFW,ABI,6/25/24,12,1,100,100,100,0,0,0,9.6,21,9,2,1.6,0,0
DFW,ABI,6/25/24,16,1,100,100,100,0,0,0,4.6,16,4,0,0,0,0
DFW,ABI,6/25/24,18,1,0,0,0,0,0,32,8.6,20,41,0,0,3,35
DFW,ABI,6/26/24,6,1,0,0,0,0,0,55,7.6,19,63,0,0,3,58
DFW,ABI,6/26/24,8,1,100,100,100,0,0,0,16.6,28,12,0,0.6,0,0
DFW,ABI,6/26/24,12,1,100,100,100,0,0,0,1.6,13,2,0,0,0,0
DFW,ABI,6/26/24,16,1,100,100,100,0,0,0,2.6,14,0,0,0,0,0
DFW,ABI,6/26/24,18,1,100,0,100,0,0,5,9.6,21,15,0,0,2,7
DFW,ABI,6/26/24,20,1,100,100,100,0,0,0,6.6,18,0,0,0,1,0
DFW,ABI,6/27/24,6,1,0,0,0,0,0,19,3.6,15,23,0,0,0,19
DFW,ABI,6/27/24,8,1,100,0,100,0,0,0,16.6,28,16,0,0,0,0
DFW,ABI,6/27/24,12,1,100,0,100,0,0,10,7.6,19,18,0,2.6,0,2
DFW,ABI,6/27/24,16,1,100,0,100,0,0,14,6.6,18,21,0,1.6,0,12
DFW,ABI,6/27/24,18,1,100,100,100,0,0,0,3.6,15,0,0,2.6,2,0
DFW,ABI,6/27/24,20,2,100,100,100,0,0,0.5,10.8,21.5,0,0,0.3,0,0
DFW,ABI,6/28/24,6,1,0,0,0,0,0,27,3.6,15,31,0,2.6,6,33
DFW,ABI,6/28/24,8,1,100,100,100,0,0,0,11.6,23,12,3,2.6,0,0
DFW,ABI,6/28/24,12,1,100,0,100,0,0,5,18.6,30,24,0,2.6,4,9
DFW,ABI,6/28/24,16,1,100,100,100,0,0,0,5.6,17,4,2,1.6,0,0
DFW,ABI,6/28/24,18,1,100,100,100,0,0,0,8.6,20,6,0,1.6,4,1
DFW,ABI,6/28/24,20,1,100,100,100,0,0,0,4.6,16,4,0,0,0,0
DFW,ABQ,4/1/24,8,1,100,0,100,0,0,0,24.4,35,20,4,2.9,13,9
DFW,ABQ,4/1/24,10,1,100,0,0,0,0,12,16.4,27,28,7,0.9,3,15
DFW,ABQ,4/1/24,13,1,100,100,100,0,0,0,0.4,11,0,0,1.9,0,0
DFW,ABQ,4/1/24,14,1,100,0,0,0,0,8,8.4,19,16,7,7.9,10,18
DFW,ABQ,4/1/24,19,1,100,100,0,0,0,0,13.4,24,8,0,2.9,26,21
DFW,ABQ,4/1/24,22,1,100,100,100,0,0,11,2.4,13,13,0,0.9,0,1
DFW,ABQ,4/2/24,8,1,0,0,0,0,0,39,9.4,20,48,0,4.9,0,28
DFW,ABQ,4/2/24,10,1,0,0,0,0,0,71,0,10,70,0,10.9,0,57
DFW,ABQ,4/2/24,13,1,0,0,100,0,0,16,7.4,18,23,0,1.9,0,10
DFW,ABQ,4/2/24,14,1,100,100,100,0,0,0,6.4,17,3,0,0.9,0,0
DFW,ABQ,4/2/24,19,1,100,100,100,0,0,0,21.4,32,13,0,0,0,0
DFW,ABQ,4/2/24,22,1,100,100,100,0,0,0,10.4,21,6,0,3.9,0,0
DFW,ABQ,4/3/24,8,1,100,100,100,0,0,14,0.4,11,14,2,1.9,0,0
DFW,ABQ,4/3/24,10,1,0,0,100,0,0,18,7.4,18,25,0,2.9,0,1
DFW,ABQ,4/3/24,13,1,100,100,100,0,0,0,2.4,13,0,1,0,0,0
DFW,ABQ,4/3/24,14,1,100,100,100,0,0,0,11.4,22,9,1,0.9,0,0
DFW,ABQ,4/3/24,19,1,100,100,100,0,0,0,13.4,24,13,0,0,0,0
DFW,ABQ,4/3/24,22,1,100,0,100,0,0,8,11.4,22,19,0,1.9,0,3
DFW,ABQ,4/4/24,8,1,100,100,100,0,0,0,15.4,26,8,5,0.9,0,0
DFW,ABQ,4/4/24,10,1,0,0,0,0,0,57,4.4,15,61,0,0.9,0,43
DFW,ABQ,4/4/24,12,1,100,100,100,0,0,0,5.6,17,1,4,5.3,0,0
DFW,ABQ,4/4/24,15,1,100,100,100,0,0,0,4.4,15,0,2,3.9,0,0
DFW,ABQ,4/4/24,19,1,100,0,100,0,0,0,24.4,35,18,0,2.9,6,0
DFW,ABQ,4/4/24,22,1,0,0,0,0,0,133,9.4,20,142,0,1.9,0,127
DFW,ABQ,4/5/24,8,1,0,0,100,0,0,19,14.4,25,33,0,0.9,0,10
DFW,ABQ,4/5/24,10,1,100,100,100,0,0,0,6.4,17,1,0,0.9,0,0
DFW,ABQ,4/5/24,12,1,100,100,100,0,0,0,0.6,12,0,7,1.3,0,0
DFW,ABQ,4/5/24,15,1,0,0,0,0,0,22,3.4,14,25,1,1.9,0,16
DFW,ABQ,4/5/24,19,1,100,100,100,0,0,0,11.4,22,8,0,1.9,0,0
DFW,ABQ,4/5/24,22,1,100,100,100,0,0,0,8.4,19,0,2,4.9,5,0
DFW,ABQ,4/8/24,10,1,100,100,100,0,0,0,2.4,13,0,0,0,0,0
DFW,ABQ,4/8/24,12,1,100,100,100,0,0,0,2.6,14,0,0,3.3,0,0
DFW,ABQ,4/8/24,15,1,0,0,0,0,0,19,16.4,27,35,2,0.9,7,26
DFW,ABQ,4/8/24,19,1,100,0,0,0,0,2,26.4,37,28,2,1.9,14,16
DFW,ABQ,4/8/24,22,1,100,0,0,0,0,0,35.4,46,30,15,1.9,40,35
DFW,ABQ,4/9/24,10,1,100,100,100,0,0,1,13.4,24,14,0,0.9,4,5
DFW,ABQ,4/9/24,12,1,0,0,0,0,0,15,37.6,49,53,0,1.3,27,42
DFW,ABQ,4/9/24,15,1,100,100,100,0,0,0,4.4,15,4,0,0,0,0
DFW,ABQ,4/9/24,19,1,100,0,100,0,0,0,29.4,40,26,0,0.9,15,12
DFW,ABQ,4/9/24,22,1,100,100,100,0,0,1,10.4,21,11,0,0,0,0
DFW,ABQ,4/10/24,8,1,100,100,100,0,0,0,15.4,26,13,0,1.9,0,0
DFW,ABQ,4/10/24,10,1,0,0,0,0,0,123,39.4,50,162,0,1.9,29,152
DFW,ABQ,4/10/24,12,1,100,0,0,0,0,0,35.6,47,34,0,0.3,19,17
DFW,ABQ,4/10/24,15,1,0,0,0,0,0,23,13.4,24,36,0,0,0,23
DFW,ABQ,4/10/24,19,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DFW,ABQ,4/10/24,22,1,0,0,0,0,0,30,13.4,24,43,0,2.9,3,33
DFW,ABQ,4/11/24,8,1,100,100,100,0,0,0,18.4,29,13,0,1.9,0,0
DFW,ABQ,4/11/24,10,1,100,100,100,0,0,0,5.4,16,3,0,2.9,0,0
DFW,ABQ,4/11/24,12,1,100,100,100,0,0,0,5.6,17,4,0,1.3,0,0
DFW,ABQ,4/11/24,15,1,0,0,0,0,0,32,7.4,18,39,0,1.9,1,33
DFW,ABQ,4/11/24,19,1,100,100,100,0,0,0,8.4,19,5,0,0,0,0
DFW,ABQ,4/11/24,22,1,100,0,100,0,0,10,7.4,18,17,0,0.9,0,3
DFW,ABQ,4/12/24,8,1,100,100,100,0,0,0,6.4,17,4,0,0,0,0
DFW,ABQ,4/12/24,10,1,100,100,100,0,0,0,8.4,19,1,3,1.9,0,0
DFW,ABQ,4/12/24,12,1,100,100,100,0,0,0,0.6,12,0,3,1.3,0,0
DFW,ABQ,4/12/24,15,1,0,0,0,0,0,72,19.4,30,91,6,7.9,22,94
DFW,ABQ,4/12/24,19,1,0,0,100,0,0,16,7.4,18,23,0,2.9,0,9
DFW,ABQ,4/12/24,22,1,100,100,100,0,0,0,9.4,20,5,0,1.9,0,0
DFW,ABQ,4/15/24,10,1,100,100,100,0,0,0,2.4,13,0,0,0.9,0,0
DFW,ABQ,4/15/24,12,1,100,100,100,0,0,0,3.6,15,0,0,1.3,0,0
DFW,ABQ,4/15/24,15,1,100,100,100,0,0,2,3.4,14,5,3,0,0,0
DFW,ABQ,4/15/24,19,1,100,100,100,0,0,0,6.4,17,3,0,0,0,0
DFW,ABQ,4/15/24,22,1,100,0,0,0,0,8,11.4,22,19,0,6.9,32,40
DFW,ABQ,4/16/24,8,1,100,100,100,0,0,0,13.4,24,8,0,0.9,0,0
DFW,ABQ,4/16/24,10,1,100,100,100,0,0,5,4.4,15,9,0,0,0,0
DFW,ABQ,4/16/24,12,1,100,100,100,0,0,0,1.6,13,0,0,0,0,0
DFW,ABQ,4/16/24,15,1,100,100,100,0,0,0,0,10,0,5,1.9,0,0
DFW,ABQ,4/16/24,19,1,100,100,100,0,0,0,8.4,19,5,0,0,0,0
DFW,ABQ,4/16/24,22,1,100,100,100,0,0,0,3.4,14,0,0,2.9,0,0
DFW,ABQ,4/17/24,8,1,100,100,100,0,0,1,8.4,19,9,0,0,0,0
DFW,ABQ,4/17/24,10,1,100,100,100,0,0,0,4.4,15,0,0,0,0,0
DFW,ABQ,4/17/24,12,1,100,100,100,0,0,0,2.6,14,1,1,1.3,0,0
DFW,ABQ,4/17/24,15,1,0,0,0,0,0,65,0.4,11,65,0,0,0,50
DFW,ABQ,4/17/24,19,1,100,0,100,0,0,10,5.4,16,15,0,0,0,0
DFW,ABQ,4/17/24,22,1,100,100,100,0,0,0,7.4,18,7,0,1.9,0,0
DFW,ABQ,4/18/24,8,1,0,0,0,0,0,79,4.4,15,83,4,0.9,0,61
DFW,ABQ,4/18/24,10,1,100,100,100,0,0,0,7.4,18,2,0,0,0,0
DFW,ABQ,4/18/24,12,1,100,100,100,0,0,0,0.6,12,0,0,0,0,0
DFW,ABQ,4/18/24,15,1,100,0,0,0,0,9,25.4,36,34,4,2.9,28,37
DFW,ABQ,4/18/24,19,1,100,100,100,0,0,0,8.4,19,5,0,0,0,0
DFW,ABQ,4/18/24,22,1,100,100,100,0,0,0,9.4,20,1,0,1.9,0,0
DFW,ABQ,4/19/24,10,1,100,100,100,0,0,6,6.4,17,12,0,1.9,0,0
DFW,ABQ,4/19/24,12,1,100,100,100,0,0,0,2.6,14,1,0,0,0,0
DFW,ABQ,4/19/24,15,1,100,100,100,0,0,3,8.4,19,11,0,1.9,0,2
DFW,ABQ,4/19/24,19,1,100,100,100,0,0,0,7.4,18,4,0,0.9,0,0
DFW,ABQ,4/19/24,22,1,100,100,100,0,0,0,9.4,20,1,0,3.9,2,0
DFW,ABQ,4/22/24,10,1,100,100,100,0,0,0,5.4,16,0,0,5.9,0,0
DFW,ABQ,4/22/24,12,1,100,100,100,0,0,3,4.6,16,8,0,1.3,0,0
DFW,ABQ,4/22/24,15,1,100,100,100,0,0,0,9.4,20,3,0,1.9,0,0
DFW,ABQ,4/22/24,19,1,0,0,0,0,0,37,3.4,14,40,0,2.9,0,22
DFW,ABQ,4/22/24,22,1,100,100,100,0,0,0,1.4,12,0,3,2.9,0,0
DFW,ABQ,4/23/24,10,1,100,0,100,0,0,0,20.4,31,19,0,0,4,3
DFW,ABQ,4/23/24,12,1,100,100,100,0,0,0,0.6,12,0,0,1.3,0,0
DFW,ABQ,4/23/24,15,1,0,0,100,0,0,17,4.4,15,21,0,1.9,0,12
DFW,ABQ,4/23/24,19,1,100,0,100,0,0,2,16.4,27,18,0,1.9,2,4
DFW,ABQ,4/23/24,22,1,100,0,0,0,0,0,34.4,45,33,4,3.9,31,30
DFW,ABQ,4/24/24,8,1,100,100,100,0,0,3,8.4,19,11,0,0,0,0
DFW,ABQ,4/24/24,10,1,100,100,100,0,0,0,10.4,21,8,0,1.9,0,0
DFW,ABQ,4/24/24,12,1,100,100,100,0,0,0,12.6,24,12,2,2.3,7,6
DFW,ABQ,4/24/24,15,1,100,100,100,0,0,3,2.4,13,5,0,1.9,0,0
DFW,ABQ,4/24/24,19,1,100,0,100,0,0,14,10.4,21,24,0,2.9,0,8
DFW,ABQ,4/24/24,22,1,100,100,100,0,0,0,7.4,18,1,1,1.9,0,0
DFW,ABQ,4/25/24,10,1,100,100,100,0,0,0,7.4,18,0,0,0.9,0,0
DFW,ABQ,4/25/24,12,1,100,100,100,0,0,0,11.6,23,9,0,10.3,11,8
DFW,ABQ,4/25/24,15,1,100,100,100,0,0,2,1.4,12,3,3,0,0,0
DFW,ABQ,4/25/24,19,1,100,100,100,0,0,2,3.4,14,5,0,0,0,0
DFW,ABQ,4/25/24,22,1,100,100,100,0,0,0,6.4,17,2,1,0.9,0,0
DFW,ABQ,4/26/24,8,1,100,100,100,0,0,0,16.4,27,11,0,1.9,0,0
DFW,ABQ,4/26/24,10,1,0,0,0,0,0,24,5.4,16,29,2,1.9,0,20
DFW,ABQ,4/26/24,12,1,100,0,0,0,0,0,34.6,46,30,4,3.3,31,26
DFW,ABQ,4/26/24,15,1,100,100,100,0,0,2,0,10,1,3,1.9,0,0
DFW,ABQ,4/26/24,19,1,100,100,100,0,0,0,5.4,16,1,0,0.9,0,0
DFW,ABQ,4/26/24,22,1,100,100,100,0,0,0,0.4,11,0,0,0,0,0
DFW,ABQ,4/29/24,10,1,100,0,100,0,0,9,18.4,29,27,0,1.9,5,14
DFW,ABQ,4/29/24,12,1,100,100,100,0,0,6,0.6,12,7,0,0,0,0
DFW,ABQ,4/29/24,15,1,100,100,100,0,0,0,1.4,12,0,0,0,0,0
DFW,ABQ,4/29/24,19,1,100,100,100,0,0,0,12.4,23,11,0,1.9,0,0
DFW,ABQ,4/29/24,22,1,100,100,100,0,0,0,2.4,13,0,0,1.9,0,0
DFW,ABQ,4/30/24,10,1,100,100,100,0,0,0,1.4,12,0,0,2.9,0,0
DFW,ABQ,4/30/24,12,1,100,100,100,0,0,7,1.6,13,9,0,0.3,0,0
DFW,ABQ,4/30/24,15,1,0,0,0,0,0,30,0.4,11,30,4,1.9,0,21
DFW,ABQ,4/30/24,19,1,100,100,100,0,0,3,4.4,15,7,0,0,0,0
DFW,ABQ,4/30/24,22,1,100,100,100,0,0,0,10.4,21,0,0,0,0,0
DFW,ABQ,5/1/24,8,1,0,0,100,0,0,16,5.4,16,21,0,2.9,0,0
DFW,ABQ,5/1/24,10,1,100,100,100,0,0,0,1.4,12,0,0,2.9,0,0
DFW,ABQ,5/1/24,12,1,100,100,100,0,0,4,7.6,19,12,1,5.3,0,1
DFW,ABQ,5/1/24,15,1,100,0,0,0,0,11,29.4,40,40,12,1.9,27,38
DFW,ABQ,5/1/24,19,1,100,100,100,0,0,0,4.4,15,0,0,0.9,0,0
DFW,ABQ,5/1/24,22,1,100,0,0,0,0,0,40.4,51,34,12,0,53,47
DFW,ABQ,5/2/24,8,1,100,100,100,0,0,0,2.4,13,0,0,0,0,0
DFW,ABQ,5/2/24,10,1,100,100,100,0,0,0,2.4,13,0,0,0.9,0,0
DFW,ABQ,5/2/24,12,1,100,100,100,0,0,0,0.6,12,0,0,0.3,0,0
DFW,ABQ,5/2/24,15,1,100,100,100,0,0,0,4.4,15,0,0,0,0,0
DFW,ABQ,5/2/24,19,1,100,100,100,0,0,0,4.4,15,0,0,0,0,0
DFW,ABQ,5/2/24,22,1,100,100,100,0,0,0,7.4,18,4,0,1.9,0,0
DFW,ABQ,5/3/24,8,1,0,0,0,0,0,41,2.4,13,43,0,0.9,0,15
DFW,ABQ,5/3/24,10,1,100,100,100,0,0,4,4.4,15,8,0,0,0,0
DFW,ABQ,5/3/24,12,1,100,100,100,0,0,0,9.6,21,9,2,1.3,0,0
DFW,ABQ,5/3/24,15,1,100,100,100,0,0,7,2.4,13,9,2,0,0,0
DFW,ABQ,5/3/24,19,1,0,0,0,0,0,26,6.4,17,32,10,0,0,25
DFW,ABQ,5/3/24,22,1,100,100,100,0,0,0,13.4,24,8,0,2.9,1,0
DFW,ABQ,5/6/24,8,1,100,100,100,0,0,0,16.4,27,11,0,0,0,0
DFW,ABQ,5/6/24,10,1,100,100,100,0,0,0,12.4,23,11,0,0.9,0,0
DFW,ABQ,5/6/24,13,1,100,100,100,0,0,4,0,11,4,0,0.3,0,2
DFW,ABQ,5/6/24,15,1,100,100,100,0,0,0,9.4,20,9,0,0,9,9
DFW,ABQ,5/6/24,19,1,100,100,100,0,0,0,7.4,18,3,0,0.9,4,0
DFW,ABQ,5/6/24,21,1,0,0,0,0,0,15,16.4,27,31,0,0,10,25
DFW,ABQ,5/6/24,22,1,100,0,0,0,0,14,2.4,13,16,0,0.9,3,17
DFW,ABQ,5/7/24,8,1,100,100,100,0,0,0,17.4,28,11,0,1.9,0,0
DFW,ABQ,5/7/24,10,1,0,0,0,0,0,72,4.4,15,76,0,2.9,0,66
DFW,ABQ,5/7/24,13,1,100,0,0,0,0,12,9.6,21,22,0,4.3,8,20
DFW,ABQ,5/7/24,14,1,100,100,0,0,0,0,6.3,21,6,41,0,44,47
DFW,ABQ,5/7/24,15,1,100,100,100,0,0,0,10.4,21,6,0,0.9,2,0
DFW,ABQ,5/7/24,19,1,0,0,0,0,0,87,2.4,13,89,0,0.9,0,81
DFW,ABQ,5/7/24,21,1,100,100,100,0,0,0,10.4,21,10,0,0,0,0
DFW,ABQ,5/7/24,22,1,100,100,100,0,0,0,0.4,11,0,0,0,0,0
DFW,ABQ,5/8/24,8,1,100,100,100,0,0,0,11.4,22,10,0,0,0,0
DFW,ABQ,5/8/24,10,1,100,100,100,0,0,0,5.4,16,3,0,0.9,0,0
DFW,ABQ,5/8/24,13,1,100,100,100,0,0,0,0.6,12,1,0,0.3,0,0
DFW,ABQ,5/8/24,15,1,100,100,100,0,0,0,5.4,16,0,0,0.9,0,0
DFW,ABQ,5/8/24,19,1,100,0,0,0,0,13,51.4,62,64,0,0,41,54
DFW,ABQ,5/8/24,21,1,0,0,0,0,0,68,15.4,26,83,0,2.9,12,80
DFW,ABQ,5/8/24,22,1,0,0,0,0,0,20,7.4,18,27,0,11.9,11,31
DFW,ABQ,5/9/24,8,1,0,0,0,0,0,60,32.4,43,92,0,1.9,9,69
DFW,ABQ,5/9/24,10,1,100,100,100,0,0,0,5.4,16,1,0,0,0,0
DFW,ABQ,5/9/24,13,1,0,0,0,0,0,42,2.6,14,45,0,3.3,2,44
DFW,ABQ,5/9/24,15,1,100,0,0,0,0,7,17.4,28,24,1,3.9,19,26
DFW,ABQ,5/9/24,19,1,0,0,0,0,0,48,10.4,21,58,0,2.9,4,52
DFW,ABQ,5/10/24,8,1,100,0,0,0,0,0,45.4,56,40,0,0.9,20,15
DFW,ABQ,5/10/24,10,1,0,0,0,0,0,23,15.4,26,38,0,1.9,4,27
DFW,ABQ,5/10/24,13,1,100,100,100,0,0,0,5.6,17,1,2,0.3,3,0
DFW,ABQ,5/10/24,15,1,0,0,0,0,0,27,0,10,26,3,0.9,0,25
DFW,ABQ,5/10/24,19,1,0,0,0,0,0,44,8.4,19,52,0,1.9,3,47
DFW,ABQ,5/10/24,21,1,100,100,100,0,0,0,9.4,20,6,2,1.9,7,4
DFW,ABQ,5/10/24,22,1,100,100,0,0,0,7,6.4,17,13,0,10.9,10,17
DFW,ABQ,5/13/24,8,1,100,0,100,0,0,13,2.4,13,15,0,0.9,0,0
DFW,ABQ,5/13/24,10,1,100,100,100,0,0,6,7.4,18,13,0,5.9,0,2
DFW,ABQ,5/13/24,13,1,100,100,100,0,0,7,0,10,6,0,0.3,0,0
DFW,ABQ,5/13/24,15,1,0,0,100,0,0,19,2.4,13,21,0,0,0,7
DFW,ABQ,5/13/24,19,1,100,0,100,0,0,7,22.4,33,29,0,0,4,11
DFW,ABQ,5/13/24,21,1,0,0,100,0,0,19,6.4,17,25,0,2.9,0,14
DFW,ABQ,5/13/24,22,1,100,100,100,0,0,0,6.4,17,3,0,1.9,0,0
DFW,ABQ,5/14/24,8,1,100,0,100,0,0,0,19.4,30,18,0,0,0,0
DFW,ABQ,5/14/24,10,1,100,100,100,0,0,0,12.4,23,8,0,0,0,0
DFW,ABQ,5/14/24,13,1,0,0,100,0,0,16,1.6,13,18,5,1.3,0,12
DFW,ABQ,5/14/24,15,1,100,100,100,0,0,0,2.4,13,0,0,2.9,0,0
DFW,ABQ,5/14/24,19,1,0,0,0,0,0,21,10.4,21,31,0,0,0,15
DFW,ABQ,5/14/24,21,1,100,100,100,0,0,0,5.4,16,0,0,3.9,0,0
DFW,ABQ,5/14/24,22,1,100,100,100,0,0,0,11.4,22,6,0,0.9,0,0
DFW,ABQ,5/15/24,8,1,100,0,100,0,0,1,16.4,27,17,0,1.9,0,0
